distance_nm,wind_speed_kts,wind_direction_deg,aircraft_heading_deg,altitude_ft,headwind_kts,crosswind_kts,ground_speed_kts,fuel_kg,time_min,co2_kg
94.44,19.19,169.9,13.56,31000,-17.6,7.7,477.6,494.6,11.9,1562.9
562.74,31.03,279.78,165.74,31000,-12.6,28.3,472.6,2982.7,71.4,9425.3
659.98,22.67,239.57,151.99,31000,1.0,22.7,459.0,3617.8,86.3,11432.1
141.4,31.84,305.68,155.63,31000,-27.6,15.9,487.6,722.9,17.4,2284.5
2344.84,130.27,343.91,74.81,35000,-2.0,130.3,462.0,12823.5,304.5,40522.3
261.87,21.3,341.41,61.56,39000,3.6,21.0,456.4,1462.5,34.4,4621.5
475.58,23.65,224.13,238.82,31000,22.9,6.0,437.1,2757.3,65.3,8712.9
2111.85,1.91,125.68,235.86,41000,-0.7,1.8,460.7,11714.3,275.1,37017.2
554.74,98.92,242.19,32.47,41000,-85.9,49.0,545.9,2524.4,61.0,7977.1
89.77,81.31,262.81,199.9,41000,37.0,72.4,423.0,549.0,12.7,1734.8
1864.49,40.26,25.68,116.67,35000,-0.7,40.2,460.7,10231.1,242.8,32330.2
393.67,128.99,206.21,325.45,35000,-63.0,112.6,523.0,1864.2,45.2,5890.7
1176.18,8.08,261.01,49.27,35000,-6.9,4.2,466.9,6355.8,151.2,20084.4
128.8,90.42,332.75,322.16,29000,88.9,16.6,371.1,896.6,20.8,2833.2
120.41,132.76,196.98,161.56,31000,108.2,76.9,351.8,891.3,20.5,2816.6
102.07,4.2,131.68,348.71,31000,-3.4,2.5,463.4,553.5,13.2,1749.1
151.44,65.3,153.63,128.55,33000,59.1,27.7,400.9,971.0,22.7,3068.3
858.95,44.73,64.03,278.76,31000,-36.8,25.5,496.8,4297.5,103.7,13580.1
1671.49,8.71,97.34,22.35,35000,2.3,8.4,457.7,9239.9,219.1,29198.2
1902.79,120.77,283.16,32.01,39000,-39.0,114.3,499.0,9583.3,228.8,30283.2
333.59,30.78,2.84,74.73,29000,9.6,29.3,450.4,1865.1,44.4,5893.8
476.43,114.91,110.16,340.71,33000,-73.0,88.7,533.0,2200.2,53.6,6952.7
227.95,78.5,322.93,285.52,31000,62.4,47.7,397.6,1471.3,34.4,4649.4
123.52,73.87,260.26,85.22,39000,-73.6,6.4,533.6,575.2,13.9,1817.5
836.41,51.78,347.15,147.75,35000,-48.8,17.2,508.8,4090.1,98.6,12924.8
538.33,34.43,102.42,219.27,33000,-15.6,30.7,475.6,2839.9,67.9,8974.2
110.06,39.04,113.12,118.19,41000,38.9,3.5,421.1,676.4,15.7,2137.5
186.76,143.8,137.15,245.13,35000,-44.4,136.8,504.4,922.7,22.2,2915.7
627.99,66.22,320.63,328.2,31000,65.6,8.7,394.4,4091.6,95.5,12929.3
162.19,25.36,209.86,109.88,29000,-4.4,25.0,464.4,875.6,21.0,2766.8
229.6,33.98,89.4,123.66,31000,28.1,19.1,431.9,1349.4,31.9,4264.2
811.46,107.98,350.6,71.05,31000,17.9,106.5,442.1,4644.1,110.1,14675.5
113.72,91.39,23.56,209.65,31000,-90.9,9.7,550.9,503.9,12.4,1592.3
251.65,53.86,118.81,72.93,37000,37.5,38.7,422.5,1529.3,35.7,4832.7
412.04,22.03,318.74,215.42,41000,-5.1,21.4,465.1,2260.6,53.2,7143.5
741.75,86.1,135.78,237.18,33000,-17.0,84.4,477.0,3899.1,93.3,12321.0
95.45,13.65,219.21,57.48,37000,-13.0,4.3,473.0,509.7,12.1,1610.7
195.46,44.92,97.97,317.03,37000,-34.9,28.3,494.9,990.5,23.7,3129.9
517.95,120.19,353.99,287.68,35000,48.3,110.1,411.7,3231.1,75.5,10210.2
357.47,19.44,340.7,2.22,29000,18.1,7.1,441.9,2042.7,48.5,6455.0
1194.45,3.61,199.9,56.63,35000,-2.9,2.2,462.9,6518.4,154.8,20598.2
523.5,5.87,351.63,187.62,37000,-5.6,1.6,465.6,2846.5,67.5,8995.0
472.3,52.15,214.4,9.29,31000,-47.2,22.1,507.2,2306.3,55.9,7287.8
1089.04,107.96,135.83,323.5,35000,-107.0,14.4,567.0,4687.1,115.2,14811.4
1241.09,149.31,340.76,54.23,37000,42.5,143.1,417.5,7644.6,178.4,24156.8
736.48,135.99,29.01,110.33,35000,20.5,134.4,439.5,4265.7,100.5,13479.5
85.23,19.53,328.7,108.96,33000,-15.0,12.5,475.0,450.2,10.8,1422.7
887.58,12.89,84.62,87.21,33000,12.9,0.6,447.1,5026.5,119.1,15883.6
955.71,90.71,232.27,203.22,41000,79.3,44.0,380.7,6582.0,150.6,20799.0
219.76,86.74,323.17,93.26,41000,-55.9,66.4,515.9,1069.0,25.6,3377.9
1085.59,3.28,215.49,37.39,41000,-3.3,0.1,463.3,5982.6,140.6,18904.9
204.12,133.25,76.6,170.2,41000,-8.4,133.0,468.4,1110.8,26.1,3510.2
1075.77,115.58,287.45,357.61,29000,39.2,108.7,420.8,6500.5,153.4,20541.6
595.74,134.94,183.85,4.53,33000,-134.9,1.6,594.9,2413.9,60.1,7627.9
2222.93,22.39,56.63,350.75,29000,9.1,20.4,450.9,12415.0,295.8,39231.4
394.75,100.73,236.76,106.94,41000,-64.5,77.4,524.5,1883.1,45.2,5950.5
126.55,99.46,333.63,110.1,41000,-72.1,68.5,532.1,593.5,14.3,1875.5
983.95,81.06,272.33,276.73,41000,80.8,6.2,379.2,6807.0,155.7,21510.1
282.09,124.47,168.62,5.02,35000,-119.4,35.1,579.4,1183.1,29.2,3738.6
1205.0,32.48,224.32,166.39,37000,17.2,27.5,442.8,6942.3,163.3,21937.8
269.72,41.44,144.83,206.22,35000,19.8,36.4,440.2,1559.5,36.8,4927.9
328.92,61.92,107.58,122.81,29000,59.7,16.3,400.3,2103.2,49.3,6646.3
374.64,54.44,50.76,230.66,33000,-54.4,0.1,514.4,1803.7,43.7,5699.7
467.06,133.61,66.83,112.89,33000,92.7,96.2,367.3,3303.3,76.3,10438.5
209.66,12.21,343.3,278.12,37000,5.1,11.1,454.9,1171.1,27.7,3700.8
932.09,2.34,241.95,62.36,33000,-2.3,0.0,462.3,5079.5,121.0,16051.3
432.81,118.09,78.33,12.18,39000,47.7,108.0,412.3,2714.2,63.0,8576.9
1037.28,80.5,12.16,3.44,33000,79.6,12.2,380.4,7053.6,163.6,22289.4
155.75,89.99,289.94,127.96,33000,-85.6,27.8,545.6,699.7,17.1,2211.2
401.92,76.22,116.36,305.06,41000,-75.3,11.5,535.3,1871.7,45.0,5914.5
2170.08,94.59,228.68,199.02,37000,82.2,46.8,377.8,14960.6,344.6,47275.5
2079.16,63.03,270.33,210.65,39000,31.8,54.4,428.2,12489.6,291.4,39467.2
284.67,75.22,339.97,41.18,29000,36.2,65.9,423.8,1706.4,40.3,5392.1
469.39,122.37,197.56,247.99,29000,78.0,94.3,382.0,3162.9,73.7,9994.7
108.38,46.84,83.37,293.64,33000,-40.5,23.6,500.5,538.9,13.0,1702.8
102.78,138.99,215.6,279.14,41000,61.9,124.4,398.1,673.2,15.5,2127.3
118.97,18.31,135.18,210.8,33000,4.5,17.7,455.5,659.6,15.7,2084.4
309.83,72.34,188.34,220.0,39000,61.6,38.0,398.4,2019.3,46.7,6381.1
332.16,139.28,131.58,265.4,39000,-96.4,100.5,556.4,1471.8,35.8,4650.9
134.95,104.05,239.08,57.95,31000,-104.0,2.0,564.0,581.4,14.4,1837.4
394.73,1.84,109.09,139.97,39000,1.6,0.9,458.4,2193.1,51.7,6930.2
219.32,77.87,251.17,140.57,39000,-27.4,72.9,487.4,1135.3,27.0,3587.5
1965.64,9.48,267.27,39.58,41000,-6.4,7.0,466.4,10749.4,252.9,33968.0
129.85,83.74,62.98,186.64,29000,-46.4,69.7,506.4,634.0,15.4,2003.3
1279.06,107.22,285.6,227.84,29000,57.2,90.7,402.8,8120.5,190.5,25660.9
985.18,44.92,142.27,313.66,35000,-44.4,6.7,504.4,4867.0,117.2,15379.7
2387.36,117.49,347.4,343.61,41000,117.2,7.8,342.8,18481.6,417.9,58401.8
1932.88,134.74,273.94,349.71,41000,33.1,130.6,426.9,11698.0,271.7,36965.8
203.07,115.5,180.72,272.73,29000,-4.0,115.4,464.0,1097.2,26.3,3467.0
1449.5,140.64,354.69,206.74,33000,-119.2,74.6,579.2,6065.0,150.2,19165.3
185.74,54.43,148.48,262.28,37000,-22.0,49.8,482.0,970.6,23.1,3067.0
2449.81,140.99,16.76,175.08,29000,-131.0,52.1,591.0,9961.7,248.7,31478.8
81.19,48.23,192.97,226.43,39000,40.2,26.6,419.8,498.9,11.6,1576.4
259.83,55.81,188.91,180.02,35000,55.1,8.6,404.9,1651.9,38.5,5220.1
1969.9,46.48,35.9,173.39,41000,-34.3,31.4,494.3,10072.3,239.1,31828.6
179.07,84.26,38.46,93.45,29000,48.3,69.0,411.7,1109.3,26.1,3505.3
186.82,99.6,71.41,43.36,37000,87.9,46.8,372.1,1310.0,30.1,4139.7
2494.67,56.35,238.36,25.88,33000,-47.5,30.3,507.5,12201.7,294.9,38557.4
129.21,115.42,322.93,100.07,39000,-84.6,78.5,544.6,587.3,14.2,1856.0
804.42,59.32,211.16,44.39,35000,-57.7,13.6,517.7,3854.6,93.2,12180.6
82.15,95.46,93.77,337.82,37000,-41.8,85.8,501.8,409.6,9.8,1294.4
152.38,12.67,283.01,217.6,29000,5.3,11.5,454.7,842.7,20.1,2663.0
430.59,63.36,53.11,149.33,29000,-6.9,63.0,466.9,2310.2,55.3,7300.3
93.69,77.34,50.09,19.81,33000,66.8,39.0,393.2,613.9,14.3,1939.8
1291.19,3.99,233.98,151.85,29000,0.5,3.9,459.5,7056.4,168.6,22298.3
322.36,145.62,44.15,21.98,39000,134.9,54.9,325.1,2634.8,59.5,8326.0
89.28,25.09,81.54,229.4,41000,-21.2,13.3,481.2,470.8,11.1,1487.9
532.07,10.84,84.77,250.35,37000,-10.5,2.7,470.5,2858.7,67.9,9033.5
440.61,145.47,82.56,201.52,41000,-70.4,127.3,530.4,2074.2,49.8,6554.3
488.67,55.67,254.15,114.44,39000,-42.5,36.0,502.5,2441.5,58.4,7715.1
107.34,94.55,118.85,253.69,29000,-66.7,67.0,526.7,500.5,12.2,1581.7
166.14,84.98,231.1,94.19,31000,-62.1,58.0,522.1,784.3,19.1,2478.5
456.9,70.64,139.82,51.96,33000,2.6,70.6,457.4,2521.1,59.9,7966.7
1298.54,95.76,169.06,152.32,37000,91.7,27.6,368.3,9210.8,211.5,29106.0
105.8,136.0,347.12,234.89,39000,-51.4,125.9,511.4,517.8,12.4,1636.1
121.13,92.35,356.43,287.54,39000,33.3,86.2,426.7,730.4,17.0,2308.1
109.8,28.18,100.53,336.02,41000,-16.0,23.2,476.0,586.5,13.8,1853.5
281.26,74.15,338.1,20.84,33000,54.5,50.3,405.5,1779.8,41.6,5624.2
679.55,39.12,323.92,79.06,33000,-16.6,35.4,476.6,3575.6,85.5,11299.1
598.74,93.66,25.33,322.8,35000,43.2,83.1,416.8,3683.5,86.2,11639.9
143.08,71.7,215.05,176.08,39000,55.8,45.1,404.2,917.4,21.2,2899.0
147.42,22.94,249.02,189.07,31000,11.5,19.9,448.5,829.9,19.7,2622.6
643.04,4.86,72.13,325.63,37000,-1.4,4.7,461.4,3533.7,83.6,11166.6
278.15,105.0,160.63,49.0,37000,-38.7,97.6,498.7,1396.9,33.5,4414.4
230.91,28.95,327.93,253.83,39000,7.9,27.8,452.1,1303.7,30.6,4119.6
594.4,122.52,339.55,315.65,33000,112.0,49.6,348.0,4464.4,102.5,14107.7
670.48,15.97,212.41,306.89,39000,-1.2,15.9,461.2,3698.9,87.2,11688.5
80.36,4.92,126.39,4.45,33000,-2.6,4.2,462.6,437.6,10.4,1383.0
97.75,65.07,67.17,349.25,33000,13.6,63.6,446.4,554.6,13.1,1752.6
85.24,23.02,63.25,242.18,41000,-23.0,0.4,483.0,447.6,10.6,1414.6
378.92,100.04,297.67,203.29,39000,-7.6,99.7,467.6,2057.5,48.6,6501.7
148.1,68.66,222.09,45.03,39000,-68.6,3.5,528.6,697.3,16.8,2203.6
126.08,62.39,267.99,57.35,33000,-53.7,31.8,513.7,608.1,14.7,1921.4
1906.05,107.86,81.46,195.68,37000,-44.3,98.4,504.3,9449.7,226.8,29860.9
839.51,116.66,134.87,22.45,35000,-44.5,107.8,504.5,4146.6,99.8,13103.3
131.2,2.76,132.49,228.59,29000,-0.3,2.7,460.3,715.5,17.1,2261.0
1973.37,120.6,32.3,179.69,35000,-101.6,65.0,561.6,8590.9,210.8,27147.1
267.19,81.49,128.62,62.81,31000,33.4,74.3,426.6,1592.6,37.6,5032.7
136.78,5.58,19.57,156.98,41000,-4.1,3.8,464.1,752.2,17.7,2377.1
189.25,69.45,264.56,141.35,29000,-38.0,58.1,498.0,942.1,22.8,2977.1
230.98,1.69,242.96,254.34,41000,1.7,0.3,458.3,1288.7,30.2,4072.2
327.28,105.18,68.85,72.13,37000,105.0,6.0,355.0,2418.7,55.3,7643.0
900.97,121.2,300.71,163.89,37000,-88.4,82.9,548.4,4047.4,98.6,12789.8
142.28,74.77,344.99,329.99,29000,72.2,19.4,387.8,942.8,22.0,2979.3
259.8,120.01,222.05,250.02,37000,106.0,56.3,354.0,1925.9,44.0,6085.8
275.23,124.1,27.25,42.4,31000,119.8,32.4,340.2,2114.5,48.5,6681.9
2461.59,33.7,317.15,347.79,33000,29.0,17.2,431.0,14537.2,342.7,45937.7
1514.37,22.72,93.9,72.06,31000,21.1,8.5,438.9,8739.1,207.0,27615.4
344.99,5.82,207.72,125.32,31000,0.8,5.8,459.2,1890.2,45.1,5973.1
2419.1,49.4,191.59,89.04,29000,-10.7,48.2,470.7,12856.4,308.3,40626.3
552.14,121.64,312.14,190.44,31000,-63.9,103.5,523.9,2595.7,63.2,8202.5
662.13,69.66,285.35,32.79,39000,-20.9,66.5,480.9,3481.3,82.6,11000.8
300.51,11.8,340.75,16.96,39000,9.5,7.0,450.5,1703.4,40.0,5382.9
101.6,28.44,168.82,284.11,41000,-12.1,25.7,472.1,547.8,12.9,1731.0
551.13,11.07,342.56,163.48,41000,-11.1,0.2,471.1,2979.4,70.2,9414.9
151.47,112.43,119.99,32.39,41000,4.7,112.3,455.3,851.6,20.0,2691.0
1624.79,64.69,219.84,346.88,29000,-39.0,51.6,499.0,8071.0,195.4,25504.3
227.32,95.12,346.15,289.06,35000,51.7,79.9,408.3,1431.4,33.4,4523.2
183.0,45.86,75.37,156.11,35000,7.4,45.3,452.6,1024.8,24.3,3238.2
1029.87,76.3,107.65,45.56,39000,35.7,67.4,424.3,6251.0,145.6,19753.2
482.47,105.19,204.44,286.32,29000,14.9,104.1,445.1,2734.3,65.0,8640.3
138.82,95.69,174.36,23.68,31000,-83.4,46.9,543.4,625.1,15.3,1975.3
237.2,75.09,229.68,16.24,33000,-62.7,41.4,522.7,1121.0,27.2,3542.3
224.08,111.53,328.14,14.15,39000,77.5,80.2,382.5,1528.8,35.1,4831.1
1470.55,33.51,21.86,101.82,29000,5.8,33.0,454.2,8144.3,194.3,25736.1
770.19,42.18,322.88,251.4,41000,13.4,40.0,446.6,4426.8,103.5,13988.8
244.39,24.19,115.7,211.0,29000,-2.2,24.1,462.2,1326.4,31.7,4191.4
345.03,1.66,282.23,97.45,39000,-1.7,0.1,461.7,1901.5,44.8,6008.9
83.15,107.72,289.93,330.62,29000,81.7,70.2,378.3,566.5,13.2,1790.1
464.31,88.7,94.94,201.58,31000,-25.4,85.0,485.4,2386.3,57.4,7540.7
1679.36,85.69,290.8,321.99,29000,73.3,44.4,386.7,11163.4,260.6,35276.3
206.87,98.14,227.07,221.73,31000,97.7,9.1,362.3,1482.1,34.3,4683.5
355.68,75.17,79.85,98.36,37000,71.3,23.9,388.7,2375.0,54.9,7504.9
512.74,117.41,98.04,2.31,39000,-11.7,116.8,471.7,2756.4,65.2,8710.2
1089.76,70.65,147.88,57.09,31000,-1.0,70.6,461.0,5944.7,141.8,18785.4
1083.95,64.71,346.94,259.16,31000,2.5,64.7,457.5,5965.1,142.2,18849.6
880.62,95.36,70.26,354.24,39000,23.0,92.5,437.0,5168.7,120.9,16333.1
2051.24,82.26,206.7,154.69,41000,50.6,64.8,409.4,13017.8,300.6,41136.4
851.3,19.72,136.78,83.05,33000,11.7,15.9,448.3,4806.1,113.9,15187.2
1388.3,92.0,191.2,307.26,41000,-40.4,82.6,500.4,6997.1,166.5,22110.8
2077.28,129.45,314.85,346.57,39000,110.1,68.1,349.9,15655.9,356.2,49472.7
133.03,54.12,68.95,78.59,31000,53.4,9.1,406.6,837.2,19.6,2645.7
405.45,56.77,155.84,323.55,35000,-55.5,12.1,515.5,1952.9,47.2,6171.1
2250.24,100.43,306.1,320.59,29000,97.2,25.1,362.8,16066.5,372.2,50770.0
1837.06,33.66,358.75,26.16,35000,29.9,15.5,430.1,10904.7,256.3,34458.9
1035.48,11.06,294.3,231.56,39000,5.1,9.8,454.9,5803.8,136.6,18339.9
636.91,136.25,93.49,116.42,41000,125.5,53.1,334.5,5065.3,114.2,16006.4
930.6,115.79,253.86,211.4,41000,85.4,78.2,374.6,6526.6,149.1,20624.1
1666.8,60.43,12.98,245.76,31000,-36.6,48.1,496.6,8343.3,201.4,26364.7
474.8,37.5,182.28,129.96,39000,22.9,29.7,437.1,2786.0,65.2,8803.9
266.77,95.6,113.81,228.76,33000,-40.3,86.7,500.3,1326.7,32.0,4192.5
853.34,10.63,191.18,181.98,39000,10.5,1.7,449.5,4849.2,113.9,15323.5
431.15,39.28,357.98,233.68,39000,-22.1,32.4,482.1,2260.0,53.7,7141.7
342.45,55.82,95.43,6.49,39000,1.0,55.8,459.0,1900.0,44.8,6004.1
1752.18,55.59,275.01,149.86,29000,-32.0,45.5,492.0,8847.4,213.7,27957.9
862.51,60.73,222.49,46.77,37000,-60.6,4.5,520.6,4119.8,99.4,13018.6
1309.57,37.37,133.11,114.55,37000,35.4,11.9,424.6,7914.3,185.1,25009.2
201.24,145.27,238.33,72.58,39000,-140.8,35.7,600.8,813.5,20.1,2570.7
183.19,15.74,5.1,86.22,41000,2.4,15.6,457.6,1024.1,24.0,3236.0
939.19,107.54,11.74,85.1,33000,30.8,103.0,429.2,5573.1,131.3,17611.0
436.36,44.56,218.87,240.2,39000,41.5,16.2,418.5,2690.3,62.6,8501.3
228.48,19.53,1.76,227.33,29000,-13.7,13.9,473.7,1205.5,28.9,3809.5
325.27,53.79,85.94,254.53,39000,-52.7,10.6,512.7,1587.1,38.1,5015.4
766.54,57.44,250.13,101.03,31000,-49.3,29.5,509.3,3725.3,90.3,11772.0
2049.87,91.3,180.79,4.55,37000,-91.1,6.0,551.1,9154.6,223.2,28928.5
468.79,5.47,105.22,44.65,37000,2.7,4.8,457.3,2602.5,61.5,8224.1
1477.72,56.08,174.23,55.76,37000,-26.7,49.3,486.7,7633.9,182.2,24123.1
279.41,123.93,182.64,16.45,39000,-120.3,29.6,580.3,1177.5,28.9,3721.0
95.89,31.55,282.73,275.59,37000,31.3,3.9,428.7,573.1,13.4,1811.1
366.92,75.15,250.4,234.36,35000,72.2,20.8,387.8,2448.9,56.8,7738.5
927.49,147.98,96.16,329.43,33000,-88.5,118.6,548.5,4140.7,101.5,13084.7
1045.74,58.57,329.31,325.09,41000,58.4,4.3,401.6,6782.0,156.2,21431.1
117.56,91.05,259.54,245.53,41000,88.3,22.0,371.7,831.7,19.0,2628.2
90.5,38.11,104.44,211.25,41000,-11.0,36.5,471.0,489.3,11.5,1546.2
719.81,27.04,226.64,12.91,37000,-22.5,15.0,482.5,3756.5,89.5,11870.5
617.8,93.45,278.25,329.0,33000,59.1,72.4,400.9,3961.0,92.5,12516.8
800.9,51.17,2.6,177.84,31000,-51.0,4.2,511.0,3877.0,94.0,12251.5
157.89,14.15,87.92,204.64,33000,-6.4,12.6,466.4,851.9,20.3,2692.1
766.92,18.93,124.17,185.42,41000,9.1,16.6,450.9,4360.1,102.1,13777.8
262.1,106.24,32.15,339.8,35000,64.9,84.1,395.1,1712.8,39.8,5412.6
727.88,88.27,101.81,136.14,29000,72.9,49.8,387.1,4832.7,112.8,15271.3
549.31,52.92,257.8,313.56,39000,29.8,43.7,430.2,3281.8,76.6,10370.6
518.96,97.89,91.52,50.57,33000,73.9,64.2,386.1,3471.2,80.7,10969.1
2028.01,131.32,239.03,187.72,37000,82.1,102.5,377.9,13976.7,322.0,44166.3
310.97,73.08,162.47,7.55,29000,-66.2,31.0,526.2,1451.7,35.5,4587.3
1304.59,111.82,338.22,11.51,41000,93.5,61.4,366.5,9374.4,213.6,29623.1
149.56,81.09,250.27,160.26,39000,-0.0,81.1,460.0,827.7,19.5,2615.4
314.91,126.16,95.73,215.72,31000,-63.1,109.3,523.1,1483.3,36.1,4687.3
1021.33,22.91,280.02,60.36,37000,-17.6,14.6,477.6,5392.8,128.3,17041.3
362.12,52.7,259.77,262.19,29000,52.7,2.2,407.3,2270.0,53.3,7173.3
792.02,141.22,6.01,29.24,29000,129.8,55.7,330.2,6275.8,143.9,19831.7
2222.82,146.1,44.29,295.92,33000,-46.0,138.7,506.0,10910.2,263.6,34476.1
332.82,105.76,291.09,150.33,41000,-81.9,66.9,541.9,1527.7,36.8,4827.7
283.4,140.35,209.81,106.64,31000,-32.0,136.7,492.0,1433.9,34.6,4531.2
1070.39,103.36,298.44,345.99,31000,69.8,76.3,390.2,7056.6,164.6,22298.8
122.35,8.11,164.01,34.0,39000,-5.2,6.2,465.2,668.4,15.8,2112.1
517.86,88.77,12.67,113.97,33000,-17.4,87.0,477.4,2719.8,65.1,8594.5
1411.74,89.93,86.79,159.09,41000,27.3,85.7,432.7,8413.7,195.8,26587.3
112.98,22.84,187.98,342.31,37000,-20.6,9.9,480.6,592.3,14.1,1871.7
201.36,61.89,40.48,133.98,31000,-3.8,61.8,463.8,1090.8,26.1,3447.0
518.32,24.21,241.62,107.64,29000,-16.8,17.4,476.8,2714.1,65.2,8576.6
137.0,101.51,201.9,186.25,35000,97.7,27.4,362.3,986.7,22.7,3118.0
307.91,33.28,77.2,163.95,31000,1.9,33.2,458.1,1691.8,40.3,5346.1
1171.05,49.85,230.54,349.02,39000,-23.8,43.8,483.8,6114.5,145.2,19321.7
1152.65,58.74,101.74,87.47,35000,56.9,14.5,403.1,7365.1,171.6,23273.6
1595.6,105.49,241.31,162.12,39000,19.8,103.6,440.2,9286.1,217.5,29344.2
462.44,123.36,335.04,174.29,41000,-116.5,40.7,576.5,1972.4,48.1,6232.7
383.62,101.0,18.78,68.03,29000,65.9,76.5,394.1,2496.5,58.4,7888.8
376.78,14.96,231.42,100.84,37000,-9.7,11.4,469.7,2028.2,48.1,6409.0
1288.44,50.31,237.29,56.76,31000,-50.3,0.5,510.3,6247.0,151.5,19740.5
950.25,105.72,220.37,264.04,33000,76.5,73.0,383.5,6403.1,148.7,20233.8
303.81,38.11,151.46,153.86,33000,38.1,1.6,421.9,1838.2,43.2,5808.7
131.07,92.18,167.95,85.29,31000,11.8,91.4,448.2,738.4,17.5,2333.3
345.27,93.5,158.28,295.89,31000,-69.1,63.0,529.1,1604.7,39.2,5070.8
165.26,124.84,104.99,114.27,33000,123.2,20.1,336.8,1287.0,29.4,4066.9
1135.51,97.26,318.8,91.55,33000,-66.0,71.4,526.0,5326.0,129.5,16830.3
539.32,115.16,170.59,23.07,39000,-97.1,61.8,557.1,2386.2,58.1,7540.3
2203.41,88.25,182.58,62.16,39000,-44.7,76.1,504.7,10952.4,262.0,34609.6
188.67,63.19,79.3,201.02,35000,-33.2,53.8,493.2,956.7,23.0,3023.3
2107.35,138.07,179.99,33.02,37000,-115.8,75.3,575.8,8933.9,219.6,28231.1
101.07,77.75,31.75,71.64,29000,59.7,49.9,400.3,646.1,15.1,2041.8
622.58,4.87,335.76,67.19,29000,-0.1,4.9,460.1,3396.8,81.2,10733.7
155.32,40.32,4.1,339.43,31000,36.6,16.8,423.4,933.9,22.0,2951.1
336.55,88.86,71.47,7.86,33000,39.5,79.6,420.5,2044.2,48.0,6459.5
607.19,148.35,264.36,5.47,41000,-28.6,145.6,488.6,3146.7,74.6,9943.5
839.8,11.24,214.24,26.48,37000,-11.1,1.5,471.1,4505.0,106.9,14235.9
154.31,45.18,168.48,77.8,35000,-0.5,45.2,460.5,847.1,20.1,2676.8
306.68,38.34,240.73,35.01,29000,-34.5,16.6,494.5,1539.3,37.2,4864.2
544.07,131.37,111.1,27.59,31000,14.8,130.5,445.2,3089.4,73.3,9762.6
113.13,86.65,154.74,93.37,35000,41.5,76.1,418.5,692.8,16.2,2189.3
731.4,50.32,291.17,231.7,33000,25.6,43.3,434.4,4280.6,101.0,13526.6
748.59,35.22,321.52,61.22,37000,-5.9,34.7,465.9,4067.5,96.4,12853.3
589.57,58.2,303.47,45.5,35000,-12.1,56.9,472.1,3145.0,74.9,9938.2
215.47,55.13,281.65,105.43,31000,-55.0,3.6,515.0,1033.6,25.1,3266.1
106.94,110.64,266.77,212.0,41000,63.8,90.4,396.2,704.2,16.2,2225.3
119.89,23.66,216.88,276.81,35000,11.9,20.5,448.1,679.1,16.1,2145.8
1851.63,56.16,114.09,170.18,37000,31.3,46.6,428.7,11068.4,259.2,34976.2
2490.19,67.53,244.5,231.04,37000,65.7,15.7,394.3,16361.5,378.9,51702.3
495.21,61.34,179.04,186.24,31000,60.9,7.7,399.1,3182.8,74.4,10057.8
1318.42,41.88,18.28,309.13,33000,14.9,39.1,445.1,7505.3,177.7,23716.7
835.4,6.94,3.38,321.64,31000,5.2,4.6,454.8,4628.2,110.2,14625.1
1325.06,38.6,181.0,179.1,31000,38.6,1.3,421.4,8008.9,188.7,25308.1
582.57,52.99,88.55,188.12,41000,-8.8,52.3,468.8,3166.9,74.6,10007.3
665.05,94.78,254.82,339.21,39000,9.3,94.3,450.7,3767.4,88.5,11904.9
744.39,137.32,67.45,235.92,41000,-134.5,27.4,594.5,3059.5,75.1,9668.1
551.51,41.52,119.66,88.89,31000,35.7,21.2,424.3,3307.6,78.0,10451.9
1187.31,6.8,330.37,188.91,37000,-5.3,4.2,465.3,6461.2,153.1,20417.3
2476.1,20.77,295.71,62.37,39000,-12.4,16.7,472.4,13289.1,314.5,41993.6
575.42,146.03,41.95,169.47,29000,-88.9,115.8,548.9,2555.2,62.9,8074.6
110.08,55.42,174.84,50.63,37000,-31.2,45.8,491.2,562.7,13.4,1778.3
416.46,95.19,241.09,358.49,37000,-43.8,84.5,503.8,2066.8,49.6,6531.1
137.37,55.35,229.2,134.29,37000,-4.7,55.1,464.7,748.6,17.7,2365.6
204.43,92.23,147.59,45.14,39000,-19.9,90.1,479.9,1077.4,25.6,3404.6
189.71,0.34,226.04,327.07,35000,-0.1,0.3,460.1,1042.7,24.7,3294.8
2119.92,13.82,186.61,259.71,37000,4.0,13.2,456.0,11808.3,278.9,37314.3
324.48,135.12,129.72,223.34,35000,-8.5,134.9,468.5,1746.2,41.6,5518.1
169.52,122.66,49.74,244.21,39000,-118.8,30.7,578.8,716.7,17.6,2264.9
425.68,116.74,49.03,328.05,31000,18.3,115.3,441.7,2438.8,57.8,7706.6
82.02,12.96,152.05,40.43,31000,-4.8,12.0,464.8,443.2,10.6,1400.6
238.47,81.41,292.08,79.08,35000,-68.3,44.3,528.3,1116.0,27.1,3526.6
1142.17,51.09,62.04,175.99,31000,-20.7,46.7,480.7,5936.2,142.6,18758.2
597.64,23.68,280.81,223.95,37000,12.9,19.8,447.1,3405.3,80.2,10760.8
243.42,83.83,312.59,87.92,33000,-59.6,58.9,519.6,1158.3,28.1,3660.1
146.61,135.58,337.63,353.33,31000,130.5,36.7,329.5,1167.0,26.7,3687.7
142.16,35.73,237.94,237.74,33000,35.7,0.1,424.3,854.7,20.1,2700.9
